Index,U.sw_419051,C.sw_419051,E.sw_419051,Q.sw_419051,Qq.sw_419051,Qs.sw_419051,Qd.sw_419051,G.gw_shallow,G.gw_deep,Uq.sw_419051,Us.sw_419051,Ud.sw_419051,R.gw_shallow,R.gw_deep,Gf.GwFlow,swE.sw_419051,S.gw_shallow,S.gw_deep,Glevel.gw_shallow.GW030130_1,Glevel.gw_shallow.GW030131_1,Glevel.gw_shallow.GW030132_2,Glevel.gw_shallow.GW036186_1,Glevel.gw_shallow.GW036187_1,Glevel.gw_deep.GW030129_1,Glevel.gw_deep.GW030130_2,Glevel.gw_deep.GW030133_1,Glevel.gw_deep.GW030134_1
1971-03-23,448.6025683144,303575.854390343,3015.8881674065,220.5874400014,184.0231966303,0,48.1306367868,14034.7052697653,0,448.6025683144,0,47.332107416,3.3065478919,0,0,0,14034.7052697653,-11260.1635256715,-4.0116591647,-3.9258161008,-3.8005907155,-2.427921698,-3.4557601683,0,0,0,0
1971-03-24,5.9148112499,306519.358440355,2986.023800933,162.6005520897,122.3211868146,0,47.967607821,13987.1666615506,0,5.9148112499,0,0.6454378284,0.4289996063,0,0,0,13987.1666615506,-11308.1311334925,-4.0161101729,-3.9311112719,-3.8087838353,-2.4538204781,-3.4729947443,0,0,0,0
1971-03-25,3.6676886154,309295.360236494,2804.6238156385,123.9095820103,81.2161074837,0,47.7981432208,13937.7514475349,0,3.6676886154,0,0.4302918856,-1.6170707949,0,0,0,13937.7514475348,-11355.9292767133,-4.0207368865,-3.9366154721,-3.8173003819,-2.4807416231,-3.4909096621,0,0,0,0
1971-03-26,0,312260.900028679,2965.5397921847,97.3680677794,53.0804469956,0,47.6238813416,13886.9373657381,0,0,0,0,-3.1902004551,0,0,0,13886.9373657381,-11403.5531580549,-4.0254945751,-3.9422754876,-3.8260580186,-2.5084248637,-3.5093317234,0,0,0,0
1971-03-27,0,315136.232540304,2875.3325116251,79.9574561538,34.691811028,0,47.4461264021,13835.1047212496,0,0,0,0,-4.3865180864,0,0,0,13835.1047212496,-11450.9992844571,-4.0303476311,-3.9480489575,-3.8349912012,-2.5366630119,-3.5281230529,0,0,0,0
1971-03-28,0,317823.355109475,2687.1225691711,68.5141671246,22.673542152,0,47.2657230769,13782.4998178496,0,0,0,0,-5.339180323,0,0,0,13782.4998178496,-11498.265007534,-4.0352729931,-3.9539084468,-3.84405748,-2.5653218826,-3.547194356,0,0,0,0
1971-03-29,2.6121493675,320655.469193802,2861.7916430737,61.8188840006,15.7236826501,0,47.083480561,13729.3586136291,0,2.6121493675,0,0.4302918856,-6.0577236594,0,0,0,13729.3586136291,-11545.348488095,-4.0402485686,-3.9598276729,-3.8532161885,-2.5942729271,-3.5664600888,0,0,0,0
1971-03-30,7.0514681517,323262.056784188,2696.4052465781,58.8201092031,12.7193711857,0,46.9001875099,13675.9110774495,0,7.0514681517,0,1.2908756568,-6.5473486698,0,0,0,13675.9110774495,-11592.2486756049,-4.0452528258,-3.9657810203,-3.8624276923,-2.6233908597,-3.5858368787,0,0,0,0
1971-03-31,2.104296858,325872.473912758,2640.6025398266,55.1892762823,9.0419956429,0,46.7155963778,13622.0850259507,0,2.104296858,0,0.4302918856,-7.110455121,0,0,0,13622.0850259507,-11638.9642719826,-4.0502925231,-3.9717765293,-3.8717044319,-2.6527150053,-3.605350895,0,0,0,0
1971-04-01,0,328213.999152147,2341.5252393887,52.0678928904,5.9095810588,0,46.5297461981,13567.8918410981,0,0,0,0,-7.6634386546,0,0,0,13567.8918410981,-11685.4940181807,-4.0553665949,-3.9778129321,-3.8810444457,-2.6822391633,-3.6249980113,0,0,0,0
1971-04-02,6.5847567463,330419.025599758,2327.6005233219,52.1008885568,6.1434818761,0,46.3435423942,13513.5955408204,0,6.5847567463,0,1.7211675424,-7.9527578835,0,0,0,13513.5955408204,-11731.8375605749,-4.0604503213,-3.9838608206,-3.8904022312,-2.711819498,-3.6446825109,0,0,0,0
1971-04-03,2.5148851224,332639.92337188,2274.8898762002,50.7360130659,4.8864286945,0,46.1567106344,13459.1161310623,0,2.5148851224,0,0.7530107998,-8.3226991238,0,0,0,13459.1161310623,-11777.9942712093,-4.0655511921,-3.9899291051,-3.8997915749,-2.7414995897,-3.6644333947,0,0,0,0
1971-04-04,0,334999.157676405,2359.2343045245,48.962034254,3.1936253454,0,45.969137555,13404.4205554114,0,0,0,0,-8.7264380959,0,0,0,13404.4205554113,-11823.9634087643,-4.0706723024,-3.9960214676,-3.9092181741,-2.7712974475,-3.684262647,0,0,0,0
1971-04-05,1.0083154091,337202.253633121,2234.3773494216,48.0645176346,2.4365693828,0,45.7810937279,13349.5877115671,0,1.0083154091,0,0.4302918856,-9.0517501163,0,0,0,13349.5877115671,-11869.7445024922,-4.0758062651,-4.00212912,-3.918668431,-2.8011700883,-3.7041416642,0,0,0,0
1971-04-06,0,339311.635815415,2109.3821822947,47.0849682266,1.5924697204,0,45.5925898623,13294.6207222752,0,0,0,0,-9.3743994296,0,0,0,13294.6207222752,-11915.3370923545,-4.0809527876,-4.0082517143,-3.9281418074,-2.8311158108,-3.7240693144,0,0,0,0
1971-04-07,0,341432.484807447,2120.8489920311,46.3791136371,1.0407911337,0,45.4037392549,13239.5526244506,0,0,0,0,-9.6643585697,0,0,0,13239.5526244506,-11960.7408316094,-4.0861087769,-4.0143855709,-3.9376326096,-2.8611166167,-3.7440336203,0,0,0,0
1971-04-08,0,343591.929523824,2159.4447163771,45.8521214612,0.6802303178,0,45.2146455983,13184.4136544485,0,0,0,0,-9.9243244039,0,0,0,13184.4136544485,-12005.9554772077,-4.0912714019,-4.0205273216,-3.9471356263,-2.8911560333,-3.7640236201,0,0,0,0
1971-04-09,0,345821.893460042,2229.9639362181,45.4420397771,0.4445784272,0,45.0254043977,13129.2316611732,0,0,0,0,-10.1565888775,0,0,0,13129.2316611732,-12050.9808816054,-4.0964380552,-4.0266738646,-3.9566460579,-2.9212188889,-3.7840292175,0,0,0,0
1971-04-10,0,348060.722358192,2238.8288981507,45.1084041576,0.2905633177,0,44.83610359,13074.0322867002,0,0,0,0,-10.3632708831,0,0,0,13074.0322867002,-12095.8169851954,-4.1016063358,-4.0328223436,-3.9661594852,-2.9512912136,-3.8040411163,0,0,0,0
1971-04-11,0,350282.158651533,2221.4362933409,44.8247914178,0.189903595,0,44.6468238164,13018.8390456809,0,0,0,0,-10.5464172029,0,0,0,13018.8390456809,-12140.4638090118,-4.1067740422,-4.0389701394,-3.9756718553,-2.9813601968,-3.8240507914,0,0,0,0
1971-04-12,0,352269.136714694,1986.9780631608,44.573952952,0.1241153759,0,44.4576385886,12963.6733738736,0,0,0,0,-10.7080332187,0,0,0,12963.6733738736,-12184.9214476004,-4.1119391673,-4.0451148644,-3.985179474,-3.0114141605,-3.8440504717,0,0,0,0
1971-04-13,1.55295776238518E-011,354066.160850546,1893.8932601956,44.3447790627,0.0811181407,0,44.2687594332,12908.596951575,0,1.55295776238518E-011,0,1.2908756568,-10.8076628654,0,0,0,12908.596951575,-12229.1902070336,-4.117095936,-4.0512496481,-3.9946717109,-3.0414195015,-3.8640177955,0,0,0,0
1971-04-14,1.44397827028797E-011,355135.125776209,1835.8454933791,44.1310249736,0.0530164188,0,44.0813407911,12853.9464092027,0,1.44397827028797E-011,0,10.219432283,-10.5692015812,0,0,0,12853.9464092027,-12273.2715478247,-4.1222128298,-4.0573369945,-4.0040905487,-3.0711928254,-3.8838307215,0,0,0,0
1971-04-15,7.76478881192588E-012,356894.220697867,1807.5294838303,43.9275221388,0.0346499641,0,43.8950500258,12799.6247513213,0,7.76478881192588E-012,0,0.6454378284,-10.4266078557,0,0,0,12799.6247513213,-12317.1665978504,-4.1272989304,-4.0633877075,-4.0134527044,-3.1007869747,-3.9035244142,0,0,0,0
1971-04-16,6.51606546497874E-012,358563.321707004,1806.3322686231,43.731003176,0.0226461922,0,43.7097803628,12745.6008428787,0,6.51606546497874E-012,0,1.8287405138,-10.3141280798,0,0,0,12745.6008428786,-12360.8763782133,-4.132357153,-4.0694052552,-4.022763544,-3.1302189118,-3.9231101613,0,0,0,0
1971-04-17,0,360141.409305081,1578.0875980767,43.5391118198,0.0148008818,0,43.5252412165,12691.7899502205,0,0,0,0,-10.2856514417,0,0,0,12691.7899502205,-12404.4016194297,-4.137395431,-4.0753990757,-4.0320376711,-3.159534799,-3.9426186819,0,0,0,0
1971-04-18,1.67101887882382E-011,357679.758435504,1413.1141041512,43.3560984053,0.0096734188,0,43.347032989,12639.8251287295,0,1.67101887882382E-011,0,51.635026272,-8.6177885019,0,0,0,12639.8251287295,-12447.7486524187,-4.1422608626,-4.0811872683,-4.040993634,-3.1878449565,-3.9614579306,0,0,0,0
1971-04-19,1.55295776238518E-011,359091.381045154,1508.4917339932,43.178973672,0.0063222606,0,43.1730487839,12589.0920156123,0,1.55295776238518E-011,0,1.2908756568,-7.5600643334,0,0,0,12589.0920156122,-12490.9217012026,-4.1470109702,-4.086838265,-4.049737316,-3.2154840859,-3.9798506377,0,0,0,0
1971-04-20,2.0677723422402E-011,360596.532033795,1537.4406967549,43.0055332492,0.0041320426,0,43.0016609175,12539.1159846918,0,2.0677723422402E-011,0,0.4302918856,-6.974370003,0,0,0,12539.1159846918,-12533.9233621201,-4.1516901926,-4.0924049327,-4.0583505175,-3.2427107609,-3.9979688733,0,0,0,0
1971-04-21,0,362119.678013468,1523.1459796734,42.8341958509,0.0027005809,0,42.8316650094,12489.5458433778,0,0,0,0,-6.7384763046,0,0,0,12489.5458433778,-12576.7550271295,-4.1563314119,-4.0979263898,-4.0668937652,-3.2697163094,-4.0159399582,0,0,0,0
1971-04-22,0,363725.624250228,1605.9462367599,42.6638825097,0.0017650199,0,42.6622284265,12440.1387990918,0,0,0,0,-6.7448158596,0,0,0,12440.1387990918,-12619.4172555559,-4.1609573605,-4.1034296799,-4.0754089038,-3.2966330035,-4.0338519143,0,0,0,0
1971-04-23,0,365405.703058423,1680.078808195,42.4938760787,0.0011535648,0,42.4927950188,12390.7326807072,0,0,0,0,-6.9133233658,0,0,0,12390.7326807072,-12661.9100505747,-4.1655832225,-4.1089328669,-4.0839238827,-3.3235491932,-4.0517635346,0,0,0,0
1971-04-24,0,367122.269996494,1716.5669380714,42.3237187253,0.0007539359,0,42.3230121765,12341.2246685367,0,0,0,0,-7.184999994,0,0,0,12341.2246685367,-12704.2330627512,-4.1702186246,-4.1144474036,-4.0924564227,-3.3505208941,-4.0697120954,0,0,0,0
1971-04-25,0,368936.856148187,1814.5861516927,42.1531370246,0.0004927502,0,42.1526752452,12291.5550861877,0,0,0,0,-7.5169071038,0,0,0,12291.5550861877,-12746.3857379964,-4.1748691545,-4.119979937,-4.1010168088,-3.3775806175,-4.0877192316,0,0,0,0
1971-04-26,0,370678.780829506,1741.9246813194,41.9819872104,0.000322047,0,41.981685405,12241.6951181678,0,0,0,0,-7.8782826149,0,0,0,12241.6951181678,-12788.3674234015,-4.1795375101,-4.1255336769,-4.1096100073,-3.4047440621,-4.1057953899,0,0,0,0
1971-04-27,0,372116.814216052,1502.6128027741,41.8103118526,0.0002104804,0,41.8101146016,12191.66574353,0,0,0,0.8605837712,-8.2192600362,0,0,0,12191.66574353,-12830.177538003,-4.1842217271,-4.1311062864,-4.1182324023,-3.4319997985,-4.1239329646,0,0,0,0
1971-04-28,0,373527.587035242,1410.7728191901,41.6380821159,0.0001375637,0,41.6379531984,12141.464152324,0,0,0,0,-8.5636380076,0,0,0,12141.464152324,-12871.8154912014,-4.1889220686,-4.1366980786,-4.1268844784,-3.4593493575,-4.1421329745,0,0,0,0
1971-04-29,0,374861.021232448,1333.4341972064,41.4653183531,8.99075987696661E-005,0,41.4652340965,12091.0999383576,0,0,0,0,-8.8989798699,0,0,0,12091.0999383576,-12913.2807252979,-4.1936376364,-4.1423079847,-4.1355645819,-3.4867875126,-4.1603919414,0,0,0,0
1971-04-30,0,376120.562565673,1259.5413332248,41.2920726292,5.87609487680775E-005,0,41.2920175616,12040.5906748679,0,0,0,0,-9.2172459281,0,0,0,12040.5906748679,-12954.5727428595,-4.1983667851,-4.1479340475,-4.1442696842,-3.5143046898,-4.1787034943,0,0,0,0
1971-05-01,2.0677723422402E-011,377309.57411127,1221.3012537116,41.1184644667,3.84044262266672E-005,0,41.1184284761,11989.9727770985,0,2.0677723422402E-011,0,0.4302918856,-9.4994692933,0,0,0,11989.9727770985,-12995.6911713356,-4.2031061051,-4.1535722107,-4.1529935093,-3.5418810504,-4.1970544313,0,0,0,0
1971-05-02,0,378585.005753923,1275.4316426523,40.9445575791,0.0000251,0,40.9445340567,11939.2658451541,0,0,0,0,-9.7623978876,0,0,0,11939.2658451541,-13036.6357053924,-4.2078537614,-4.1592202911,-4.1617326791,-3.5695059164,-4.2154376467,0,0,0,0
1971-05-03,0,379984.935517206,1399.9297632831,40.7704244505,1.6404616504916E-005,0,40.7704090769,11888.4916826819,0,0,0,0,-10.0037533953,0,0,0,11888.4916826819,-13077.4061144693,-4.2126077123,-4.1648758601,-4.1704834359,-3.5971674092,-4.2338452357,0,0,0,0
1971-05-04,1.42808542769046E-011,381174.322650356,1375.0529548079,40.5964187493,1.07215773527179E-005,0,40.5964087016,11837.753854404,0,1.42808542769046E-011,0,2.4741783422,-10.1414195763,0,0,0,11837.753854404,-13118.0025231709,-4.2173582614,-4.170527382,-4.1792279306,-3.6248091074,-4.2522396521,0,0,0,0
1971-05-05,0,380633.500293265,1081.7354756578,40.4249423969,7.00730601370029E-006,0,40.42493583,11787.7530363032,0,0,0,21.6221672514,-9.5758822709,0,0,0,11787.7530363031,-13158.4274590009,-4.2220398047,-4.1760968107,-4.187845404,-3.6520492863,-4.270366874,0,0,0,0
1971-05-06,0,381797.49883682,1163.9985435553,40.2551054335,4.57976806530179E-006,0,40.2551011415,11738.2299060047,0,0,0,0,-9.2680291569,0,0,0,11738.2299060047,-13198.6825601424,-4.2266766223,-4.1816130313,-4.1963805496,-3.6790292235,-4.2883209157,0,0,0,0
1971-05-07,0,383073.708601923,1276.2097651029,40.0862769316,2.99320102346757E-006,0,40.0862741266,11689.000609346,0,0,0,0,-9.1430225322,0,0,0,11689.000609346,-13238.768834269,-4.2312859286,-4.1870965227,-4.2048650539,-3.7058490816,-4.3061684314,0,0,0,0
1971-05-08,0,384241.569139023,1167.8605371003,39.9180202459,1.95626770594919E-006,0,39.9180184126,11639.9379018195,0,0,0,0,-9.1446891139,0,0,0,11639.9379018195,-13278.6868526815,-4.2358796372,-4.1925614584,-4.2133208472,-3.7325781829,-4.3239555521,0,0,0,0
1971-05-09,0,385577.552349653,1335.9832106295,39.7500432317,1.27855874274231E-006,0,39.7500420335,11590.9566472595,0,0,0,0,-9.2312125265,0,0,0,11590.9566472595,-13318.436894715,-4.2404657194,-4.1980173212,-4.2217626023,-3.7592629091,-4.3417131429,0,0,0,0
1971-05-10,0,386846.583655533,1269.0313058796,39.5821601324,8.35628198365436E-007,0,39.5821593493,11542.0027137676,0,0,0,0,-9.3717741426,0,0,0,11542.0027137676,-13358.0190540644,-4.2450492435,-4.2034701408,-4.2301996487,-3.7859327508,-4.3594608288,0,0,0,0
1971-05-11,0,388006.457183573,1159.8735280401,39.4142625385,5.46141888174627E-007,0,39.4142620266,11493.0445117395,0,0,0,0,-9.5439400014,0,0,0,11493.0445117395,-13397.433316091,-4.2496331674,-4.2089234359,-4.2386374308,-3.8126049181,-4.3772100622,0,0,0,0
1971-05-12,0,389150.651094684,1144.1939111116,39.2462973808,3.56942193432907E-007,0,39.2462970463,11444.0665809935,0,0,0,0,-9.7316336998,0,0,0,11444.0665809935,-13436.6796131373,-4.2542189384,-4.2143789285,-4.247078613,-3.8392878334,-4.3949664481,0,0,0,0
1971-05-13,0,390263.117444146,1112.4663494612,39.0782503627,2.33286865943446E-007,0,39.0782501441,11395.0647621696,0,0,0,0,-9.9235686798,0,0,0,11395.0647621696,-13475.7578632813,-4.258806946,-4.2198370819,-4.2555239123,-3.8659837629,-4.4127314943,0,0,0,0
1971-05-14,0,391331.984974588,1068.8675304428,38.9101335807,1.52469399311698E-007,0,38.9101334378,11346.0425887586,0,0,0,0,-10.1120399732,0,0,0,11346.0425887586,-13514.6679967192,-4.2633968594,-4.2252975025,-4.2639727196,-3.8926907814,-4.4305039198,0,0,0,0
1971-05-15,0,392486.663786475,1154.6788118865,38.7419763599,9.96494921926111E-008,0,38.7419762665,11297.0086158955,0,0,0,0,-10.2919965966,0,0,0,11297.0086158955,-13553.4099729857,-4.2679878776,-4.2307592375,-4.2724235606,-3.9194042282,-4.448280623,0,0,0,0
1971-05-16,0,393686.380322661,1199.7165361862,38.5738185453,6.51279623260335E-008,0,38.5738184842,11247.974464857,0,0,0,0,-10.4603325543,0,0,0,11247.974464857,-13591.9837914699,-4.2725789125,-4.2362209923,-4.2808744322,-3.9461177721,-4.4660573909,0,0,0,0
1971-05-17,0,394951.365259907,1264.9849372461,38.4057056592,4.25657109074135E-008,0,38.4057056193,11198.9534115645,0,0,0,0,-10.6153476731,0,0,0,11198.9534115645,-13630.3894970892,-4.2771687211,-4.2416812882,-4.2893230465,-3.9728241803,-4.4838294103,0,0,0,0
1971-05-18,0,396264.073900485,1312.7086405779,38.2376854698,2.78196903502577E-008,0,38.2376854438,11149.9593861245,0,0,0,0,-10.7563399962,0,0,0,11149.9593861245,-13668.627182533,-4.281755999,-4.2471385735,-4.2977670026,-3.999515864,-4.5015916311,0,0,0,0
1971-05-19,0,396780.356394174,1226.6560722059,38.0708686958,1.81821272260116E-008,0,38.0708686787,11101.3162704772,0,0,0,9.4664214832,-10.5722469686,0,0,0,11101.3162704772,-13706.6980512117,-4.2863104215,-4.2525567721,-4.3061504806,-4.0260163739,-4.5192266336,0,0,0,0
1971-05-20,0,397660.342822668,968.7831258085,37.9050451056,1.18833008671432E-008,0,37.9050450944,11052.9627624515,0,0,0,1.1833026854,-10.4484629312,0,0,0,11052.9627624515,-13744.6030963062,-4.2908377282,-4.2579427123,-4.3144840457,-4.0523591071,-4.5367566421,0,0,0,0
1971-05-21,0,397297.531918163,969.139555214,37.7419196271,7.76657416064191E-009,0,37.7419196198,11005.3960126287,0,0,0,17.749540281,-9.824830203,0,0,0,11005.3960126287,-13782.345015926,-4.2952913713,-4.263241018,-4.3226820156,-4.0782732186,-4.5540014206,0,0,0,0
1971-05-22,0,395799.181452305,979.8846319226,37.5842735507,5.07600328117014E-009,0,37.5842735459,10959.4270346341,0,0,0,33.0249022198,-8.3847044487,0,0,0,10959.4270346341,-13819.9292894719,-4.2995954161,-4.2683613532,-4.330604615,-4.1033168725,-4.5706669452,0,0,0,0
1971-05-23,0,396789.937155185,1071.4799731654,37.4302090675,3.31752569118846E-009,0,37.4302090644,10914.5024349297,0,0,0,1.075729714,-7.49439064,0,0,0,10914.5024349297,-13857.3594985363,-4.3038016764,-4.2733653584,-4.3383472192,-4.1277915547,-4.5869538424,0,0,0,0
1971-05-24,0,397846.430987737,1056.493832552,37.2782335636,2.16823672130455E-009,0,37.2782335616,10870.1869732485,0,0,0,0,-7.0372281196,0,0,0,10870.1869732485,-13894.6377320979,-4.3079509035,-4.2783015137,-4.3459848405,-4.1519343818,-4.6030199037,0,0,0,0
1971-05-25,0,399014.328885012,1167.8978972753,37.1272962364,1.41709542509356E-009,0,37.1272962351,10826.1742397298,0,0,0,0,-6.8854372835,0,0,0,10826.1742397298,-13931.765028333,-4.3120717864,-4.2832039491,-4.3535702877,-4.1759122842,-4.6189762144,0,0,0,0
1971-05-26,0,400069.012569601,1054.6836845893,36.9766769035,9.26171678622273E-010,0,36.9766769026,10782.254231993,0,0,0,0,-6.9433308342,0,0,0,10782.254231993,-13968.7417052356,-4.3161839875,-4.2880960561,-4.3611397538,-4.1998396701,-4.6348989083,0,0,0,0
1971-05-27,0,401139.33635507,1070.3237854683,36.8259006049,6.0531843028522E-010,0,36.8259006043,10738.2884536536,0,0,0,0,-7.1398777352,0,0,0,10738.2884536536,-14005.5676058399,-4.320300474,-4.2929932613,-4.3687171084,-4.2237919916,-4.6508381959,0,0,0,0
1971-05-28,0,402220.591838669,1081.2554835998,36.6746723028,3.95618232019378E-010,0,36.6746723024,10694.1908728391,0,0,0,0,-7.4229085121,0,0,0,10694.1908728391,-14042.2422781423,-4.3244293011,-4.2979051476,-4.3763171787,-4.2478161183,-4.666825267,0,0,0,0
1971-05-29,0,403115.96898882,895.3771501504,36.522827197,2.58564381448604E-010,0,36.5228271967,10649.9134344558,0,0,0,0,-7.7546111866,0,0,0,10649.9134344558,-14078.765105339,-4.3285749681,-4.3028370676,-4.3839482469,-4.2719382305,-4.6828775434,0,0,0,0
1971-05-30,7.76478881192588E-012,403887.722096282,820.1876696336,36.370365624,1.7167998859091E-010,0,36.3703656238,10605.4562366324,0,7.76478881192588E-012,0,0.6454378284,-8.0868321996,0,0,0,10605.4562366324,-14115.1354709628,-4.3327374659,-4.3077890105,-4.3916102959,-4.2961582747,-4.6989949894,0,0,0,0
1971-05-31,1.17607035221567E-011,404306.148038451,781.6851584562,36.2177969489,1.16279220817082E-010,0,36.2177969488,10560.9678082559,0,1.17607035221567E-011,0,4.840783713,-8.2706314278,0,0,0,10560.9678082559,-14151.3532679116,-4.3369028878,-4.312744432,-4.3992777275,-4.3203953331,-4.7151237578,0,0,0,0
1971-06-01,0,404977.990860898,801.001654904,36.0651318709,7.59966613581701E-011,0,36.0651318708,10516.4512691686,0,0,0,1.7211675424,-8.4514072164,0,0,0,10516.4512691686,-14187.4183997825,-4.3410709417,-4.3177029846,-4.4069500039,-4.3446477061,-4.7312627174,0,0,0,0
1971-06-02,0,405293.286404495,573.6132085124,35.9125912343,4.966917130167E-011,0,35.9125912342,10471.9710166821,0,0,0,3.4423350848,-8.5676612522,0,0,0,10471.9710166821,-14223.3309910167,-4.3452355981,-4.3226574955,-4.4146160263,-4.3688803103,-4.7473885217,0,0,0,0
1971-06-03,0,405235.332233035,805.7955206001,35.7612415178,3.24623020762401E-011,0,35.7612415178,10427.8380318465,0,0,0,11.5103079398,-8.3717433179,0,0,0,10427.8380318465,-14259.0922325345,-4.3493677401,-4.3275733253,-4.4222221984,-4.392923725,-4.763388428,0,0,0,0
1971-06-04,7.76478881192588E-012,406078.667640758,891.7699698948,35.610551692,2.39063533902574E-011,0,35.610551692,10383.8974685552,0,7.76478881192588E-012,0,0.6454378284,-8.3300115993,0,0,0,10383.8974685552,-14294.7027842264,-4.3534818657,-4.3324677219,-4.4297952072,-4.4168623094,-4.7793185742,0,0,0,0
1971-06-05,7.76478881192588E-012,406923.755573771,893.5224951848,35.4601615838,1.83144382542816E-011,0,35.4601615838,10340.044301736,0,7.76478881192588E-012,0,0.6454378284,-8.3930052354,0,0,0,10340.044301736,-14330.1629458102,-4.3575878085,-4.3373523837,-4.4373531536,-4.4407532807,-4.7952170358,0,0,0,0
1971-06-06,2.0677723422402E-011,407884.082297938,992.616432281,35.3098131626,1.91331500983602E-011,0,35.3098131626,10296.2032906949,0,2.0677723422402E-011,0,0.4302918856,-8.5311978786,0,0,0,10296.2032906949,-14365.4727589728,-4.3616926131,-4.3422356915,-4.444909005,-4.4646376296,-4.8111110904,0,0,0,0
1971-06-07,2.0677723422402E-011,408903.721928038,1051.9293382144,35.1593495287,1.96682359574428E-011,0,35.1593495286,10252.3286840511,0,2.0677723422402E-011,0,0.4302918856,-8.7152571152,0,0,0,10252.3286840511,-14400.6321085014,-4.3658005633,-4.3471227414,-4.4524706464,-4.4885402812,-4.8270173248,0,0,0,0
1971-06-08,0,410065.94016198,1162.2182339424,35.0086383461,1.28545776026629E-011,0,35.0086383461,10208.3818932108,0,0,0,0,-8.9381524942,0,0,0,10208.3818932108,-14435.6407468475,-4.369915272,-4.3520178317,-4.4600447286,-4.5124822584,-4.8429497287,0,0,0,0
