"Index","P.sw_419051","T.sw_419051","swInflow.None","gwExtraction.gw_shallow","gwExtraction.gw_deep","swExtraction.sw_419051","Gobs.gw_shallow.GW030130_1","Gobs.gw_shallow.GW030131_1","Gobs.gw_shallow.GW030132_2","Gobs.gw_shallow.GW036186_1","Gobs.gw_shallow.GW036187_1","Gobs.gw_deep.GW030129_1","Gobs.gw_deep.GW030130_2","Gobs.gw_deep.GW030133_1","Gobs.gw_deep.GW030134_1","Qobs.sw_419051"
2004-11-29,0,36.9938479729017,,5.47446725532745,0,0,,,,,,,,,,0
2004-11-30,0,37.6678801081961,,5.47446725532745,0,0,,,,,,,,,,0
2004-12-01,0,38.0878801081961,,10.5295059952626,0,0,,,,,,,,,,0
2004-12-02,0,31.6938479729017,,10.5295059952626,0,0,,,,,,,,,,0
2004-12-03,0,30.1738479729017,,10.5295059952626,0,0,,,,,,,,,,0
2004-12-04,0.04,27.9738479729017,,10.5295059952626,0,0,,,,,,,,,,0
2004-12-05,11.67,23.3538479729017,,10.5295059952626,0,0,,,,,,,,,,0
2004-12-06,3.42,27.6338479729017,,10.5295059952626,0,0,,,,,,,,,,0
2004-12-07,34.71,25.2938479729017,,10.5295059952626,0,0,,,,,,,,,,0
2004-12-08,15.92,29.6938479729017,,10.5295059952626,0,0,,,,,,,,,,0
2004-12-09,2.54,29.5538479729017,,10.5295059952626,0,0,,,,,,,,,,0
2004-12-10,130.64,20.2938479729017,,10.5295059952626,0,0,,,,,,,,,,22184.024
2004-12-11,16.61,27.2138479729017,,10.5295059952626,0,0,,,,,,,,,,5319.406
2004-12-12,0.06,31.3738479729017,,10.5295059952626,0,0,,,,,,,,,,1554.89
2004-12-13,0.15,32.2738479729017,,10.5295059952626,0,0,,,,,,,,,,488.271
2004-12-14,0,28.8138479729017,,10.5295059952626,0,0,,,,,,,,,,176.465
2004-12-15,0,29.0138479729017,,10.5295059952626,0,0,,,,,,,,,,69.352
2004-12-16,0,29.6138479729017,,10.5295059952626,0,0,,,,,,,,,,33.5
2004-12-17,0,31.2738479729017,,10.5295059952626,0,0,,,,,,,,,,20.195
2004-12-18,0,31.5138479729017,,10.5295059952626,0,0,,,,,,,,,,15.845
2004-12-19,0.82,32.8938479729017,,10.5295059952626,0,0,,,,,,,,,,14.609
2004-12-20,7.6,31.0738479729017,,10.5295059952626,0,0,,,,,,,,,,14.645
2004-12-21,0.02,30.5738479729017,,10.5295059952626,0,0,,,,,,,,,,13.803
2004-12-22,0,31.8538479729017,,10.5295059952626,0,0,,,,,,,,,,13.877
2004-12-23,0.11,33.3938479729017,,10.5295059952626,0,0,,,,,,,,,,14.199
2004-12-24,2.25,31.3702275260365,,10.5295059952626,0,0,,,,,,,,,,15.275
2004-12-25,3.86,30.1102275260365,,10.5295059952626,0,0,,,,,,,,,,16.564
2004-12-26,3.22,29.7278801081961,,10.5295059952626,0,0,,,,,,,,,,16.009
2004-12-27,12.51,25.6702275260365,,10.5295059952626,0,0,,,,,,,,,,546.842
2004-12-28,18.18,20.8478801081961,,10.5295059952626,0,0,,,,,,,,,,743.733
2004-12-29,0,22.477501644216,,10.5295059952626,0,0,,,,,,,,,,108.873
2004-12-30,0,24.6878801081961,,10.5295059952626,0,0,,,,,,,,,,50.408
2004-12-31,0,28.8278801081961,,10.5295059952626,0,0,,,,,,,,,,31.461
2005-01-01,0,30.1678801081961,,9.16589801843917,0,0,,,,,,,,,,22.583
2005-01-02,0,33.2078801081961,,9.16589801843917,0,0,,,,,,,,,,18.461
2005-01-03,0.09,33.4078801081961,,9.16589801843917,0,0,,,,,,,,,,15.915
2005-01-04,0.02,24.5078801081961,,9.16589801843917,0,0,,,,,,,,,,14.203
2005-01-05,2.26,31.2678801081961,,9.16589801843917,0,0,,,,-10.1,-9.5,,,,,13.423
2005-01-06,0,30.9538479729017,,9.16589801843917,0,0,,,,,,,,,,12.231
2005-01-07,0,28.3338479729017,,9.16589801843917,0,0,,,,,,,,,,11.722
2005-01-08,0,29.2738479729017,,9.16589801843917,0,0,,,,,,,,,,11.377
2005-01-09,0,27.4938479729017,,9.16589801843917,0,0,,,,,,,,,,10.707
2005-01-10,0,28.0138479729017,,9.16589801843917,0,0,,,,,,,,,,9.919
2005-01-11,0,29.2738479729017,,9.16589801843917,0,0,,,,,,,,,,8.768
2005-01-12,0,31.8938479729017,,9.16589801843917,0,0,,,,,,,,,,8.511
2005-01-13,0,35.8938479729017,,9.16589801843917,0,0,,,,,,,,,,8.198
2005-01-14,0,37.3738479729017,,9.16589801843917,0,0,,,,,,,,,,7.979
2005-01-15,0,37.7738479729017,,9.16589801843917,0,0,,,,,,,,,,7.809
2005-01-16,0.03,37.1138479729017,,9.16589801843917,0,0,,,,,,,,,,7.477
2005-01-17,4.3,27.7338479729017,,9.16589801843917,0,0,,,,,,,,,,7.709
2005-01-18,23.61,27.8738479729017,,9.16589801843917,0,0,,,,,,,,,,7.411
2005-01-19,0,30.3538479729017,,9.16589801843917,0,0,,,,,,,,,,7.441
2005-01-20,6.7,33.5338479729017,,9.16589801843917,0,0,,,,,,,,,,7.219
2005-01-21,2.65,34.8138479729017,,9.16589801843917,0,0,,,,,,,,,,8.012
2005-01-22,0.18,36.0138479729017,,9.16589801843917,0,0,,,,,,,,,,7.18
2005-01-23,1.81,34.3338479729017,,9.16589801843917,0,0,,,,,,,,,,7.648
2005-01-24,3.64,29.8538479729017,,9.16589801843917,0,0,,,,,,,,,,7.634
2005-01-25,2.31,28.2338479729017,,9.16589801843917,0,0,,,,,,,,,,8.155
2005-01-26,5.38,28.2338479729017,,9.16589801843917,0,0,,,,,,,,,,8.117
2005-01-27,0,30.6938479729017,,9.16589801843917,0,0,,,,,,,,,,7.921
2005-01-28,0,31.4338479729017,,9.16589801843917,0,0,,,,,,,,,,7.893
2005-01-29,0,33.5938479729017,,9.16589801843917,0,0,,,,,,,,,,7.839
2005-01-30,0,35.6338479729017,,9.16589801843917,0,0,,,,,,,,,,7.578
2005-01-31,0,36.3938479729017,,9.16589801843917,0,0,,,,,,,,,,7.578
2005-02-01,0,36.0538479729017,,3.48063340795163,0,0,,,,,,,,,,7.578
2005-02-02,0,37.7138479729017,,3.48063340795163,0,0,,,,,,,,,,7.341
2005-02-03,0,24.9738479729017,,3.48063340795163,0,0,,,,,,,,,,7.304
2005-02-04,0,28.4338479729017,,3.48063340795163,0,0,,,,,,,,,,7.526
2005-02-05,0,29.8138479729017,,3.48063340795163,0,0,,,,,,,,,,7.526
2005-02-06,0,32.7738479729017,,3.48063340795163,0,0,,,,,,,,,,7.441
2005-02-07,0,34.8138479729017,,3.48063340795163,0,0,,,,,,,,,,7.101
2005-02-08,0,37.2538479729017,,3.48063340795163,0,0,,,,,,,,,,6.838
2005-02-09,0.08,30.3338479729017,,3.48063340795163,0,0,,,,,,,,,,5.468
2005-02-10,27.12,27.5738479729017,,3.48063340795163,0,0,,,,,,,,,,5.153
2005-02-11,8.6,28.9338479729017,,3.48063340795163,0,0,,,,,,,,,,4.809
2005-02-12,0.02,30.9538479729017,,3.48063340795163,0,0,,,,,,,,,,4.52
2005-02-13,0,30.7338479729017,,3.48063340795163,0,0,,,,,,,,,,4.302
2005-02-14,0,30.5138479729017,,3.48063340795163,0,0,,,,,,,,,,4.059
2005-02-15,0,32.6938479729017,,3.48063340795163,0,0,,,,,,,,,,4.059
2005-02-16,0,34.0538479729017,,3.48063340795163,0,0,,,,,,,,,,3.888
2005-02-17,0,34.3938479729017,,3.48063340795163,0,0,,,,,,,,,,3.69
2005-02-18,0,33.9538479729017,,3.48063340795163,0,0,,,,,,,,,,3.651
2005-02-19,0.34,34.3338479729017,,3.48063340795163,0,0,,,,,,,,,,3.167
2005-02-20,5.7,32.5538479729017,,3.48063340795163,0,0,,,,,,,,,,3.138
2005-02-21,9.32,31.9138479729017,,3.48063340795163,0,0,,,,,,,,,,3.645
2005-02-22,0.02,32.5138479729017,,3.48063340795163,0,0,,,,,,,,,,3.075
2005-02-23,0,33.1738479729017,,3.48063340795163,0,0,,,,,,,,,,3.385
2005-02-24,0.02,32.8138479729017,,3.48063340795163,0,0,,,,,,,,,,3.399
2005-02-25,1.66,33.6138479729017,,3.48063340795163,0,0,,,,,,,,,,3.417
2005-02-26,1.21,33.9538479729017,,3.48063340795163,0,0,,,,,,,,,,3.083
2005-02-27,0.02,34.1338479729017,,3.48063340795163,0,0,,,,,,,,,,3.168
2005-02-28,1.29,32.3338479729017,,3.48063340795163,0,0,,,,,,,,,,3.315
2005-03-01,0.02,32.4738479729017,,0.678245798187179,0,0,,,,,,,,,,3.332
2005-03-02,0,33.3538479729017,,0.678245798187179,0,0,-5.13,-5.8,-6.48,-10.88,-9.39,-8,-11.77,-10.8,-11.52,3.349
2005-03-03,0,33.9338479729017,,0.678245798187179,0,0,,,,,,,,,,3.365
2005-03-04,0,33.4938479729017,,0.678245798187179,0,0,,,,,,,,,,3.469
2005-03-05,0.01,30.6538479729017,,0.678245798187179,0,0,,,,,,,,,,3.527
2005-03-06,1.99,25.7338479729017,,0.678245798187179,0,0,,,,,,,,,,3.407
2005-03-07,0,29.2338479729017,,0.678245798187179,0,0,,,,,,,,,,3.704
2005-03-08,0,30.5538479729017,,0.678245798187179,0,0,,,,,,,,,,3.645
2005-03-09,0.08,30.9338479729017,,0.678245798187179,0,0,,,,,,,,,,3.645
2005-03-10,0,31.5138479729017,,0.678245798187179,0,0,,,,,,,,,,3.543
2005-03-11,0,32.2738479729017,,0.678245798187179,0,0,,,,,,,,,,3.344
2005-03-12,0,31.4938479729017,,0.678245798187179,0,0,,,,,,,,,,3.426
2005-03-13,0,30.8138479729017,,0.678245798187179,0,0,,,,,,,,,,3.586
2005-03-14,0,31.3538479729017,,0.678245798187179,0,0,,,,,,,,,,3.6
2005-03-15,0,32.0538479729017,,0.678245798187179,0,0,,,,,,,,,,3.78
2005-03-16,0,32.6938479729017,,0.678245798187179,0,0,,,,,,,,,,3.7
2005-03-17,0.24,22.9338479729017,,0.678245798187179,0,0,,,,,,,,,,3.735
2005-03-18,8.81,22.7338479729017,,0.678245798187179,0,0,,,,,,,,,,3.735
2005-03-19,0.71,26.3338479729017,,0.678245798187179,0,0,,,,,,,,,,4.075
2005-03-20,0,26.0338479729017,,0.678245798187179,0,0,,,,,,,,,,4.553
2005-03-21,0,26.5538479729017,,0.678245798187179,0,0,,,,,,,,,,5.075
2005-03-22,0.03,26.8338479729017,,0.678245798187179,0,0,,,,,,,,,,5.46
2005-03-23,7.91,23.0538479729017,,0.678245798187179,0,0,,,,,,,,,,5.683
2005-03-24,0,25.2538479729017,,0.678245798187179,0,0,,,,,,,,,,5.799
2005-03-25,0,27.4138479729017,,0.678245798187179,0,0,,,,,,,,,,5.773
2005-03-26,0,24.8938479729017,,0.678245798187179,0,0,,,,,,,,,,5.829
2005-03-27,0,26.3738479729017,,0.678245798187179,0,0,,,,,,,,,,5.96
2005-03-28,0,28.0738479729017,,0.678245798187179,0,0,,,,,,,,,,5.79
2005-03-29,0,26.6738479729017,,0.678245798187179,0,0,,,,,,,,,,5.835
2005-03-30,0,22.1738479729017,,0.678245798187179,0,0,,,,,,,,,,6.217
2005-03-31,0.19,26.1738479729017,,0.678245798187179,0,0,,,,,,,,,,6.361
2005-04-01,0,27.1138479729017,,0.436124638753612,0,0,,,,,,,,,,6.641
2005-04-02,0,28.8938479729017,,0.436124638753612,0,0,,,,,,,,,,6.471
2005-04-03,0,29.2138479729017,,0.436124638753612,0,0,,,,,,,,,,6.547
2005-04-04,0,27.0538479729017,,0.436124638753612,0,0,,,,,,,,,,6.546
2005-04-05,0,27.5538479729017,,0.436124638753612,0,0,,,,,,,,,,6.446
2005-04-06,0.39,28.3538479729017,,0.436124638753612,0,0,,,,,,,,,,6.495
2005-04-07,0,29.1538479729017,,0.436124638753612,0,0,,,,,,,,,,6.731
2005-04-08,0,29.8738479729017,,0.436124638753612,0,0,,,,,,,,,,6.641
2005-04-09,0,30.4338479729017,,0.436124638753612,0,0,,,,,,,,,,6.447
2005-04-10,0,29.4538479729017,,0.436124638753612,0,0,,,,,,,,,,6.486
2005-04-11,0,30.0138479729017,,0.436124638753612,0,0,,,,,,,,,,6.593
2005-04-12,0.65,29.5338479729017,,0.436124638753612,0,0,,,,,,,,,,6.447
2005-04-13,0,28.0538479729017,,0.436124638753612,0,0,,,,,,,,,,6.57
2005-04-14,0,28.2538479729017,,0.436124638753612,0,0,,,,,,,,,,6.5
2005-04-15,0,27.6938479729017,,0.436124638753612,0,0,,,,,,,,,,6.5
2005-04-16,0,28.4338479729017,,0.436124638753612,0,0,,,,,,,,,,6.643
2005-04-17,0,28.7138479729017,,0.436124638753612,0,0,,,,,,,,,,6.723
2005-04-18,0,30.4538479729017,,0.436124638753612,0,0,,,,,,,,,,6.848
2005-04-19,0,31.2138479729017,,0.436124638753612,0,0,,,,,,,,,,6.642
2005-04-20,0,28.1938479729017,,0.436124638753612,0,0,,,,,,,,,,6.576
2005-04-21,0,25.9738479729017,,0.436124638753612,0,0,,,,,,,,,,5.598
2005-04-22,0,26.8738479729017,,0.436124638753612,0,0,,,,,,,,,,5.371
2005-04-23,0,26.9738479729017,,0.436124638753612,0,0,,,,,,,,,,4.859
2005-04-24,0,26.5738479729017,,0.436124638753612,0,0,,,,,,,,,,4.589
2005-04-25,0,25.3738479729017,,0.436124638753612,0,0,,,,,,,,,,4.605
2005-04-26,0,26.9938479729017,,0.436124638753612,0,0,,,,,,,,,,4.605
2005-04-27,0,26.8938479729017,,0.436124638753612,0,0,,,,,,,,,,4.605
2005-04-28,0,26.5538479729017,,0.436124638753612,0,0,,,,,,,,,,4.605
2005-04-29,0,27.1938479729017,,0.436124638753612,0,0,,,,,,,,,,4.605
2005-04-30,0.05,27.4738479729017,,0.436124638753612,0,0,,,,,,,,,,4.605
2005-05-01,0,22.6538479729017,,1.20157346813629,0,0,,,,,,,,,,4.605
2005-05-02,0,24.2338479729017,,1.20157346813629,0,0,,,,,,,,,,4.605
2005-05-03,0,23.8738479729017,,1.20157346813629,0,0,,,,,,,,,,4.605
2005-05-04,0,24.1938479729017,,1.20157346813629,0,0,,,,,,,,,,4.605
2005-05-05,0,23.8938479729017,,1.20157346813629,0,0,,,,,,,,,,4.528
2005-05-06,0,24.2138479729017,,1.20157346813629,0,0,,,,,,,,,,4.23
2005-05-07,0,24.6138479729017,,1.20157346813629,0,0,,,,,,,,,,4.156
2005-05-08,0,24.2738479729017,,1.20157346813629,0,0,,,,,,,,,,4.255
2005-05-09,0,24.9738479729017,,1.20157346813629,0,0,,,,,,,,,,4.107
2005-05-10,0.46,23.4938479729017,,1.20157346813629,0,0,,,,,,,,,,4.107
2005-05-11,7.86,15.3338479729017,,1.20157346813629,0,0,,,,,,,,,,4.11
2005-05-12,16.64,14.9137501104242,,1.20157346813629,0,0,,,,,,,,,,5.188
2005-05-13,10.03,18.3338479729017,,1.20157346813629,0,0,,,,,,,,,,5.482
2005-05-14,0,20.0338479729017,,1.20157346813629,0,0,,,,,,,,,,5.035
2005-05-15,0.04,18.7538479729017,,1.20157346813629,0,0,,,,,,,,,,4.833
2005-05-16,0,19.9338479729017,,1.20157346813629,0,0,,,,-11.26,-9.45,,,,,4.453
2005-05-17,0.06,20.1738479729017,,1.20157346813629,0,0,-5.34,-5.74,-6.4,,,-8.01,-11.62,-10.82,-11.65,4.453
2005-05-18,0,18.4738479729017,,1.20157346813629,0,0,,,,,,,,,,4.453
2005-05-19,0,17.5538479729017,,1.20157346813629,0,0,,,,,,,,,,3.829
2005-05-20,0.02,18.7138479729017,,1.20157346813629,0,0,,,,,,,,,,3.26
2005-05-21,0,20.6138479729017,,1.20157346813629,0,0,,,,,,,,,,3.26
2005-05-22,0,21.1338479729017,,1.20157346813629,0,0,,,,,,,,,,3.26
2005-05-23,0,22.2938479729017,,1.20157346813629,0,0,,,,,,,,,,3.26
2005-05-24,0,21.9138479729017,,1.20157346813629,0,0,,,,,,,,,,3.26
2005-05-25,0,23.6938479729017,,1.20157346813629,0,0,,,,,,,,,,3.26
2005-05-26,0,18.5938479729017,,1.20157346813629,0,0,,,,,,,,,,3.361
2005-05-27,0,18.0738479729017,,1.20157346813629,0,0,,,,,,,,,,3.572
2005-05-28,0.02,16.5738479729017,,1.20157346813629,0,0,,,,,,,,,,3.6
2005-05-29,0,16.4338479729017,,1.20157346813629,0,0,,,,,,,,,,3.6
2005-05-30,0,21.0138479729017,,1.20157346813629,0,0,,,,,,,,,,3.6
2005-05-31,0,21.2538479729017,,1.20157346813629,0,0,,,,,,,,,,3.6
2005-06-01,0,20.0938479729017,,1.6409825901741,0,0,,,,,,,,,,3.6
2005-06-02,0,21.6138479729017,,1.6409825901741,0,0,,,,,,,,,,3.45
2005-06-03,0,21.7338479729017,,1.6409825901741,0,0,,,,,,,,,,3.302
2005-06-04,0,21.7337501104242,,1.6409825901741,0,0,,,,,,,,,,3.302
2005-06-05,0,21.1337501104242,,1.6409825901741,0,0,,,,,,,,,,3.302
2005-06-06,0,21.4938479729017,,1.6409825901741,0,0,,,,,,,,,,3.558
2005-06-07,0,21.5338479729017,,1.6409825901741,0,0,,,,,,,,,,4.083
2005-06-08,0,21.7338479729017,,1.6409825901741,0,0,,,,,,,,,,4.353
2005-06-09,0,22.0738479729017,,1.6409825901741,0,0,,,,,,,,,,4.524
2005-06-10,0,21.7738479729017,,1.6409825901741,0,0,,,,,,,,,,4.86
2005-06-11,0.04,19.6738479729017,,1.6409825901741,0,0,,,,,,,,,,4.86
2005-06-12,25.15,19.9738479729017,,1.6409825901741,0,0,,,,,,,,,,4.86
2005-06-13,1.92,15.2738479729017,,1.6409825901741,0,0,,,,,,,,,,5.161
2005-06-14,19.03,14.2361983177293,,1.6409825901741,0,0,,,,,,,,,,5.455
2005-06-15,16.58,15.3338479729017,,1.6409825901741,0,0,,,,,,,,,,5.455
2005-06-16,0,15.0138479729017,,1.6409825901741,0,0,,,,,,,,,,5.455
2005-06-17,0,13.8138479729017,,1.6409825901741,0,0,,,,,,,,,,5.38
2005-06-18,0,12.8738479729017,,1.6409825901741,0,0,,,,,,,,,,5.234
2005-06-19,1.08,11.4138479729017,,1.6409825901741,0,0,,,,,,,,,,5.234
2005-06-20,7.87,15.6938479729017,,1.6409825901741,0,0,,,,,,,,,,5.234
2005-06-21,3.78,13.6738479729017,,1.6409825901741,0,0,,,,,,,,,,5.234
2005-06-22,4.61,13.1138479729017,,1.6409825901741,0,0,,,,,,,,,,5.143
2005-06-23,7.02,8.85384797290168,,1.6409825901741,0,0,,,,,,,,,,4.966
2005-06-24,0.65,13.5538479729017,,1.6409825901741,0,0,,,,,,,,,,4.966
2005-06-25,1.83,16.5338479729017,,1.6409825901741,0,0,,,,,,,,,,4.966
2005-06-26,0.01,17.8138479729017,,1.6409825901741,0,0,,,,,,,,,,4.966
2005-06-27,4.23,14.5938479729017,,1.6409825901741,0,0,,,,,,,,,,4.966
2005-06-28,8,15.3738479729017,,1.6409825901741,0,0,,,,,,,,,,4.966
2005-06-29,29.51,15.1338479729017,,1.6409825901741,0,0,,,,,,,,,,4.966
2005-06-30,45.43,16.8538479729017,,1.6409825901741,0,0,,,,,,,,,,1575.414
2005-07-01,3.35,16.9338479729017,,1.81293283841355,0,0,,,,,,,,,,178.041
2005-07-02,0,16.7738479729017,,1.81293283841355,0,0,,,,,,,,,,38.379
2005-07-03,0.34,13.8938479729017,,1.81293283841355,0,0,,,,,,,,,,21.026
2005-07-04,0.02,17.3738479729017,,1.81293283841355,0,0,,,,,,,,,,14.594
2005-07-05,0,18.5938479729017,,1.81293283841355,0,0,,,,,,,,,,11.033
2005-07-06,0,18.8738479729017,,1.81293283841355,0,0,,,,,,,,,,10.86
2005-07-07,0,19.5338479729017,,1.81293283841355,0,0,,,,,,,,,,17.902
2005-07-08,0.04,19.3138479729017,,1.81293283841355,0,0,,,,,,,,,,17.846
2005-07-09,9.86,15.2138479729017,,1.81293283841355,0,0,,,,,,,,,,18.07
2005-07-10,2.37,12.5338479729017,,1.81293283841355,0,0,,,,,,,,,,16.505
2005-07-11,0.48,16.1338479729017,,1.81293283841355,0,0,,,,,,,,,,15.263
2005-07-12,0.05,13.4938479729017,,1.81293283841355,0,0,,,,,,,,,,14.847
2005-07-13,16.44,15.5738479729017,,1.81293283841355,0,0,,,,,,,,,,19.762
2005-07-14,1.66,15.8538479729017,,1.81293283841355,0,0,,,,,,,,,,24.707
2005-07-15,0.86,13.3738479729017,,1.81293283841355,0,0,,,,,,,,,,18.418
2005-07-16,1.25,12.7338479729017,,1.81293283841355,0,0,,,,,,,,,,15.673
2005-07-17,0.05,14.0538479729017,,1.81293283841355,0,0,,,,,,,,,,14.446
2005-07-18,0,13.6338479729017,,1.81293283841355,0,0,,,,,,,,,,13.936
2005-07-19,0.02,16.1938479729017,,1.81293283841355,0,0,,,,,,,,,,13.556
2005-07-20,0,17.2938479729017,,1.81293283841355,0,0,,,,,,,,,,13.446
2005-07-21,0,17.4138479729017,,1.81293283841355,0,0,,,,,,,,,,13.54
2005-07-22,0,17.8138479729017,,1.81293283841355,0,0,,,,,,,,,,13.476
2005-07-23,0,18.8338479729017,,1.81293283841355,0,0,,,,,,,,,,13.359
2005-07-24,0,18.2938479729017,,1.81293283841355,0,0,,,,,,,,,,13.157
2005-07-25,0,19.5738479729017,,1.81293283841355,0,0,,,,,,,,,,12.519
2005-07-26,0,18.4138479729017,,1.81293283841355,0,0,,,,,,,,,,12.081
2005-07-27,0,18.3938479729017,,1.81293283841355,0,0,,,,,,,,,,11.778
2005-07-28,0,18.0338479729017,,1.81293283841355,0,0,,,,,,,,,,11.616
2005-07-29,0,17.4938479729017,,1.81293283841355,0,0,,,,,,,,,,11.241
2005-07-30,0,19.0338479729017,,1.81293283841355,0,0,,,,,,,,,,10.889
2005-07-31,0,19.8138479729017,,1.81293283841355,0,0,,,,,,,,,,10.541
2005-08-01,0,20.6538479729017,,3.47833779726719,0,0,,,,,,,,,,10.197
2005-08-02,0,21.4138479729017,,3.47833779726719,0,0,,,,,,,,,,9.858
2005-08-03,0.03,21.3338479729017,,3.47833779726719,0,0,,,,,,,,,,9.259
2005-08-04,2.12,13.4338479729017,,3.47833779726719,0,0,,,,,,,,,,9.116
2005-08-05,17,12.8538479729017,,3.47833779726719,0,0,,,,,,,,,,8.938
2005-08-06,0,16.0138479729017,,3.47833779726719,0,0,,,,,,,,,,8.465
2005-08-07,0,17.3538479729017,,3.47833779726719,0,0,,,,,,,,,,8.042
2005-08-08,0,16.3538479729017,,3.47833779726719,0,0,,,,,,,,,,7.934
2005-08-09,0,16.7338479729017,,3.47833779726719,0,0,,,,,,,,,,7.633
2005-08-10,0,17.2538479729017,,3.47833779726719,0,0,,,,,,,,,,7.465
2005-08-11,0,12.7738479729017,,3.47833779726719,0,0,,,,,,,,,,7.401
2005-08-12,0,11.5138479729017,,3.47833779726719,0,0,,,,,,,,,,7.252
2005-08-13,0,14.0138479729017,,3.47833779726719,0,0,,,,,,,,,,6.761
2005-08-14,0,18.2538479729017,,3.47833779726719,0,0,,,,,,,,,,6.83
2005-08-15,0.02,19.7538479729017,,3.47833779726719,0,0,,,,,,,,,,6.961
2005-08-16,0,17.0338479729017,,3.47833779726719,0,0,,,,,,,,,,6.718
2005-08-17,0,20.6738479729017,,3.47833779726719,0,0,,,,,,,,,,6.634
2005-08-18,0,20.7138479729017,,3.47833779726719,0,0,,,,,,,,,,6.512
2005-08-19,0.03,20.8538479729017,,3.47833779726719,0,0,-4.93,,,-10.65,-9.15,-7.75,-11.23,,,6.531
2005-08-20,6.51,14.8738479729017,,3.47833779726719,0,0,,,,,,,,,,6.803
2005-08-21,0.12,16.6938479729017,,3.47833779726719,0,0,,,,,,,,,,6.595
2005-08-22,0.02,16.7138479729017,,3.47833779726719,0,0,,-5.49,-6.24,,,,,-10.55,-11.32,6.642
2005-08-23,0,17.0738479729017,,3.47833779726719,0,0,,,,,,,,,,6.682
2005-08-24,0,17.9738479729017,,3.47833779726719,0,0,,,,,,,,,,6.593
2005-08-25,0,20.0538479729017,,3.47833779726719,0,0,,,,,,,,,,6.353
2005-08-26,0,20.8338479729017,,3.47833779726719,0,0,,,,,,,,,,6.477
2005-08-27,0,19.0738479729017,,3.47833779726719,0,0,,,,,,,,,,6.477
2005-08-28,0,19.9138479729017,,3.47833779726719,0,0,,,,,,,,,,6.532
2005-08-29,0,20.5338479729017,,3.47833779726719,0,0,,,,,,,,,,6.477
2005-08-30,0,22.4938479729017,,3.47833779726719,0,0,,,,,,,,,,6.5
2005-08-31,0.02,23.4338479729017,,3.47833779726719,0,0,,,,,,,,,,6.555
2005-09-01,0.01,24.9538479729017,,4.45911107555591,0,0,,,,,,,,,,6.547
2005-09-02,1.85,22.5138479729017,,4.45911107555591,0,0,,,,,,,,,,6.57
2005-09-03,0.24,16.6738479729017,,4.45911107555591,0,0,,,,,,,,,,6.742
2005-09-04,60.24,17.5338479729017,,4.45911107555591,0,0,,,,,,,,,,405.274
2005-09-05,2.19,17.5338479729017,,4.45911107555591,0,0,,,,,,,,,,266.593
2005-09-06,0,19.7938479729017,,4.45911107555591,0,0,,,,,,,,,,96.904
2005-09-07,0.02,21.2737501104242,,4.45911107555591,0,0,,,,,,,,,,52.717
2005-09-08,0,23.4737501104242,,4.45911107555591,0,0,,,,,,,,,,34.017
2005-09-09,0,23.6538479729017,,4.45911107555591,0,0,,,,,,,,,,26.674
2005-09-10,0.03,24.4138479729017,,4.45911107555591,0,0,,,,,,,,,,22.984
2005-09-11,14.92,18.8738479729017,,4.45911107555591,0,0,,,,,,,,,,22.354
2005-09-12,0.1,14.1138479729017,,4.45911107555591,0,0,,,,,,,,,,37.842
2005-09-13,0,16.0938479729017,,4.45911107555591,0,0,,,,,,,,,,44.61
2005-09-14,0,19.3738479729017,,4.45911107555591,0,0,,,,,,,,,,41.07
2005-09-15,0,21.9738479729017,,4.45911107555591,0,0,,,,,,,,,,35.399
2005-09-16,0.07,12.7138479729017,,4.45911107555591,0,0,,,,,,,,,,31.998
2005-09-17,17.38,13.9338479729017,,4.45911107555591,0,0,,,,,,,,,,58.419
2005-09-18,0.19,17.7138479729017,,4.45911107555591,0,0,,,,,,,,,,121.356
2005-09-19,0,20.7138479729017,,4.45911107555591,0,0,,,,,,,,,,96.968
2005-09-20,0,21.3138479729017,,4.45911107555591,0,0,,,,,,,,,,76.106
2005-09-21,0,21.8538479729017,,4.45911107555591,0,0,,,,,,,,,,60.853
2005-09-22,0,23.1338479729017,,4.45911107555591,0,0,,,,,,,,,,54.271
2005-09-23,0,26.0338479729017,,4.45911107555591,0,0,,,,,,,,,,54.851
2005-09-24,0,27.8138479729017,,4.45911107555591,0,0,,,,,,,,,,48.454
2005-09-25,0,26.3738479729017,,4.45911107555591,0,0,,,,,,,,,,42.739
2005-09-26,0.02,21.3138479729017,,4.45911107555591,0,0,,,,,,,,,,38.578
2005-09-27,7.07,24.0138479729017,,4.45911107555591,0,0,,,,,,,,,,36.259
2005-09-28,0.04,26.8538479729017,,4.45911107555591,0,0,,,,,,,,,,34.902
2005-09-29,5.65,21.4738479729017,,4.45911107555591,0,0,,,,,,,,,,33.838
2005-09-30,0.11,23.0938479729017,,4.45911107555591,0,0,,,,,,,,,,32.886
2005-10-01,0,24.7738479729017,,3.39063544848422,0,0,,,,,,,,,,32.896
2005-10-02,0,27.0538479729017,,3.39063544848422,0,0,,,,,,,,,,33.378
2005-10-03,0,30.0938479729017,,3.39063544848422,0,0,,,,,,,,,,27.892
2005-10-04,0,31.3738479729017,,3.39063544848422,0,0,,,,,,,,,,18.442
2005-10-05,0,29.4138479729017,,3.39063544848422,0,0,,,,,,,,,,17.771
2005-10-06,0,32.8338479729017,,3.39063544848422,0,0,,,,,,,,,,16.946
